YYYY MM DD HH MI T  Book_num Image_num     LO    BO W_limb E_limb X_diaa X_diab Y_dia spt_Xa spt_Xb spt_Y   CMD LLL.L BBB.B   N S  In  Ob Rdr D C
1771 06 13 11 13 1  book9 IMG_7540.jpg  198.1   1.2 052854 053111 02 17 10.53 00 24  4.94  39.8 237.9  11.3   r 0  MA   K CSJ b 0
1771 06 13 11 13 1  book9 IMG_7540.jpg  198.1   1.2 052854 053111 02 17 10.53 00 26  5.15  37.8 235.9   8.7   u 0  MA   K CSJ b 0
1771 06 13 11 13 1  book9 IMG_7540.jpg  198.1   1.2 052854 053111 02 17 10.53 00 54  4.23  10.2 208.3  14.6   e 1  MA   K CSJ b 0
1771 06 13 11 13 1  book9 IMG_7540.jpg  198.1   1.2 052854 053111 02 17 10.53 00 57  3.15   5.9 204.0  26.4   b 1  MA   K CSJ b 0
1771 06 13 11 13 1  book9 IMG_7540.jpg  198.1   1.2 052854 053111 02 17 10.53 01 10  4.01  -3.9 194.2  14.5   o 1  MA   K CSJ b 0
1771 06 13 11 13 1  book9 IMG_7540.jpg  198.1   1.2 052854 053111 02 17 10.53 01 12  2.97  -8.3 189.8  25.9   g 1  MA   K CSJ b 0
1771 06 13 11 13 1  book9 IMG_7540.jpg  198.1   1.2 052854 053111 02 17 10.53 01 13  4.17  -6.0 192.1  12.3   p 0  MA   K CSJ b 0
1771 06 14 10 54 1  book9 IMG_7540a.jpg 185.0   1.3 051340 051558 02 18 10.48 00 15  5.10  51.1 236.1  10.2   r 0  MA   K CSJ b 0
1771 06 14 10 54 1  book9 IMG_7540a.jpg 185.0   1.3 051340 051558 02 18 10.48 00 17  5.28  48.6 233.7   8.0   u 0  MA   K CSJ b 0
1771 06 14 10 54 1  book9 IMG_7540a.jpg 185.0   1.3 051340 051558 02 18 10.48 00 37  4.84  26.8 211.8  10.2   e 0  MA   K CSJ b 0
1771 06 14 10 54 1  book9 IMG_7540a.jpg 185.0   1.3 051340 051558 02 18 10.48 00 42  4.10  21.3 206.4  17.6   b 0  MA   K CSJ b 0
1771 06 14 10 54 1  book9 IMG_7540a.jpg 185.0   1.3 051340 051558 02 18 10.48 00 48  4.64  16.5 201.6  10.8   o 0  MA   K CSJ b 0
1771 06 14 10 54 1  book9 IMG_7540a.jpg 185.0   1.3 051340 051558 02 18 10.48 00 53  3.75  10.9 196.0  20.0   3 1  MA   K CSJ b 0
1771 06 14 10 54 1  book9 IMG_7540a.jpg 185.0   1.3 051340 051558 02 18 10.48 00 56  3.41   7.8 192.8  23.4   2 1  MA   K CSJ b 0
1771 06 14 10 54 1  book9 IMG_7540a.jpg 185.0   1.3 051340 051558 02 18 10.48 00 56  3.84   8.4 193.4  18.5   g 0  MA   K CSJ b 0
1771 06 14 10 54 1  book9 IMG_7540a.jpg 185.0   1.3 051340 051558 02 18 10.48 00 58  3.75   6.5 191.5  19.2   1 1  MA   K CSJ b 0
1771 06 14 10 54 1  book9 IMG_7540a.jpg 185.0   1.3 051340 051558 02 18 10.48 01 00  4.26   5.6 190.7  13.2   p 0  MA   K CSJ b 0
1771 06 15 10 57 1  book9 IMG_7541.jpg  171.8   1.4 052022 052240 02 18 10.47 00 05  5.11  68.0 239.7  10.9   r 0  MA   K CSJ b 0
1771 06 15 10 57 1  book9 IMG_7541.jpg  171.8   1.4 052022 052240 02 18 10.47 00 07  5.33  63.9 235.7   8.3   u 0  MA   K CSJ b 0
1771 06 15 10 57 1  book9 IMG_7541.jpg  171.8   1.4 052022 052240 02 18 10.47 00 24  4.92  40.1 211.9  10.8   e 0  MA   K CSJ b 0
1771 06 15 10 57 1  book9 IMG_7541.jpg  171.8   1.4 052022 052240 02 18 10.47 00 27  3.14  38.4 210.1  30.9   h 0  MA   K CSJ b 0
1771 06 15 10 57 1  book9 IMG_7541.jpg  171.8   1.4 052022 052240 02 18 10.47 00 32  4.78  31.6 203.4  11.3   o 0  MA   K CSJ b 0
1771 06 15 10 57 1  book9 IMG_7541.jpg  171.8   1.4 052022 052240 02 18 10.47 00 37  4.12  26.3 198.1  18.0   8 1  MA   K CSJ b 0
1771 06 15 10 57 1  book9 IMG_7541.jpg  171.8   1.4 052022 052240 02 18 10.47 00 41  3.95  22.3 194.1  19.4   g 0  MA   K CSJ b 0
1771 06 15 10 57 1  book9 IMG_7541.jpg  171.8   1.4 052022 052240 02 18 10.47 00 45  4.51  19.1 190.9  12.6   p 0  MA   K CSJ b 0
1771 06 15 10 57 1  book9 IMG_7541.jpg  171.8   1.4 052022 052240 02 18 10.47 00 47  3.43  16.4 188.1  24.5   5 1  MA   K CSJ b 0
1771 06 15 10 57 1  book9 IMG_7541.jpg  171.8   1.4 052022 052240 02 18 10.47 00 48  3.86  15.7 187.5  19.4   7 1  MA   K CSJ b 0
1771 06 15 10 57 1  book9 IMG_7541.jpg  171.8   1.4 052022 052240 02 18 10.47 00 49  3.68  14.7 186.4  21.3   6 1  MA   K CSJ b 0
1771 06 15 10 57 1  book9 IMG_7541.jpg  171.8   1.4 052022 052240 02 18 10.47 00 51  3.39  12.5 184.3  24.4   4 1  MA   K CSJ b 0
1771 06 15 10 57 1  book9 IMG_7541.jpg  171.8   1.4 052022 052240 02 18 10.47 00 52  3.54  11.8 183.5  22.5   3 1  MA   K CSJ b 0
1771 06 15 10 57 1  book9 IMG_7541.jpg  171.8   1.4 052022 052240 02 18 10.47 00 57  3.83   7.6 179.4  18.5   2 1  MA   K CSJ b 0
1771 06 15 10 57 1  book9 IMG_7541.jpg  171.8   1.4 052022 052240 02 18 10.47 00 57  4.12   8.1 179.8  15.2   1 1  MA   K CSJ b 0
1771 06 19 11 00 1  book9 IMG_7542.jpg  118.8   1.9 053925 054143 02 18 10.49 00 04  4.76  71.1 189.9  13.4   p 0  MA   K CSJ b 0
1771 06 19 11 00 1  book9 IMG_7542.jpg  118.8   1.9 053925 054143 02 18 10.49 01 35  4.95 -22.4  96.4   1.9   a 0  MA   K CSJ b 0
1771 06 22 10 55 1  book9 IMG_7542a.jpg  79.1   2.2 054556 054814 02 18 10.52 00 47  5.37  18.6  97.8   3.0   a 0  MA   K CSJ b 0
1771 06 22 10 55 1  book9 IMG_7542a.jpg  79.1   2.2 054556 054814 02 18 10.52 00 56  6.26  12.2  91.3  -7.5   b 0  MA   K CSJ b 0
1771 06 22 10 55 1  book9 IMG_7542a.jpg  79.1   2.2 054556 054814 02 18 10.52 00 56  6.37  12.3  91.5  -8.7   1 1  MA   K CSJ b 0
1771 06 22 10 55 1  book9 IMG_7542a.jpg  79.1   2.2 054556 054814 02 18 10.52 01 00  6.16   8.6  87.8  -6.7   c 0  MA   K CSJ b 0
1771 06 22 10 55 1  book9 IMG_7542a.jpg  79.1   2.2 054556 054814 02 18 10.52 01 04  6.26   5.4  84.6  -8.2   d 0  MA   K CSJ b 0
1771 06 22 10 55 1  book9 IMG_7542a.jpg  79.1   2.2 054556 054814 02 18 10.52 01 59  6.26 -46.1  33.1 -14.3   e 0  MA   K CSJ b 0
1771 06 24 11 16 1  book9 IMG_7543a.jpg  52.5   2.4 061456 061714 02 18 10.50 00 20  5.55  45.5  97.9   2.5   a 0  MA   K CSJ b 0
1771 06 24 11 16 1  book9 IMG_7543a.jpg  52.5   2.4 061456 061714 02 18 10.50 00 25  6.41  41.4  93.9  -7.2   b 0  MA   K CSJ b 0
1771 06 24 11 16 1  book9 IMG_7543a.jpg  52.5   2.4 061456 061714 02 18 10.50 00 26  6.48  40.5  93.0  -8.0   2 1  MA   K CSJ b 0
1771 06 24 11 16 1  book9 IMG_7543a.jpg  52.5   2.4 061456 061714 02 18 10.50 00 29  6.48  37.3  89.8  -8.2   1 1  MA   K CSJ b 0
1771 06 24 11 16 1  book9 IMG_7543a.jpg  52.5   2.4 061456 061714 02 18 10.50 00 34  6.41  32.1  84.6  -7.7   d 0  MA   K CSJ b 0
1771 06 24 11 16 1  book9 IMG_7543a.jpg  52.5   2.4 061456 061714 02 18 10.50 01 34  6.64 -20.3  32.2 -15.1   e 0  MA   K CSJ b 0
1771 06 26 11 05 1  book9 IMG_7544.jpg   26.1   2.7 061138 061356 02 18 10.50 00 06  6.44  69.6  95.7  -7.7   b 0  MA   K CSJ b 0
1771 06 26 11 05 1  book9 IMG_7544.jpg   26.1   2.7 061138 061356 02 18 10.50 00 12  6.31  57.7  83.8  -6.2   c 0  MA   K CSJ b 0
1771 06 26 11 05 1  book9 IMG_7544.jpg   26.1   2.7 061138 061356 02 18 10.50 00 12  6.48  58.3  84.4  -8.1   d 0  MA   K CSJ b 0
1771 06 26 11 05 1  book9 IMG_7544.jpg   26.1   2.7 061138 061356 02 18 10.50 01 04  6.85   5.8  31.9 -14.7   e 0  MA   K CSJ b 0
1771 06 26 11 05 1  book9 IMG_7544.jpg   26.1   2.7 061138 061356 02 18 10.50 02 05  3.91 -58.1 328.0  12.2   g 0  MA   K CSJ b 0
1771 06 26 11 05 1  book9 IMG_7544.jpg   26.1   2.7 061138 061356 02 18 10.50 02 09  6.33 -61.5 324.6 -14.8   f 0  MA   K CSJ b 0
1771 06 27 10 49 1  book9 IMG_7544a.jpg  13.0   2.8 060019 060236 02 16 10.58 00 48  6.99  19.2  32.2 -14.7   e 0  MA   K CSJ b _
1771 06 27 10 49 1  book9 IMG_7544a.jpg  13.0   2.8 060019 060236 02 16 10.58 01 58  6.52 -47.8 325.2 -14.8   f 0  MA   K CSJ b _
1771 06 28 11 14 1  book9 IMG_7545.jpg  314.1   2.9 062903 063121 02 18 10.49 00 34  6.96  33.1 347.2 -14.6   e 0  MA   K CSJ b 0
1771 06 28 11 14 1  book9 IMG_7545.jpg  314.1   2.9 062903 063121 02 18 10.49 00 59  3.26   7.6 321.7  25.7   m 0  MA   K CSJ b 0
1771 06 28 11 14 1  book9 IMG_7545.jpg  314.1   2.9 062903 063121 02 18 10.49 01 47  6.62 -33.4 280.7 -15.0   f 0  MA   K CSJ b 0
1771 06 28 11 14 1  book9 IMG_7545.jpg  314.1   2.9 062903 063121 02 18 10.49 01 59  3.26 -53.3 260.8  20.9   h 0  MA   K CSJ b 0
1771 06 28 11 14 1  book9 IMG_7545.jpg  314.1   2.9 062903 063121 02 18 10.49 02 00  3.55 -52.8 261.3  17.6   g 0  MA   K CSJ b 0
1771 06 28 11 14 1  book9 IMG_7545.jpg  314.1   2.9 062903 063121 02 18 10.49 02 02  3.26 -57.8 256.3  20.6   k 0  MA   K CSJ b 0
1771 06 28 11 14 1  book9 IMG_7545.jpg  314.1   2.9 062903 063121 02 18 10.49 02 14  6.06 -71.7 242.4 -11.7   l 0  MA   K CSJ b 0
1771 06 29 11 15 1  book9 IMG_7545a.jpg 346.3   3.0 063410 063628 02 18 10.49 00 20  6.90  48.5  34.8 -13.9   e 0  MA   K CSJ b 0
1771 06 29 11 15 1  book9 IMG_7545a.jpg 346.3   3.0 063410 063628 02 18 10.49 00 21  4.74  44.4  30.7  10.1   m 0  MA   K CSJ b 0
1771 06 29 11 15 1  book9 IMG_7545a.jpg 346.3   3.0 063410 063628 02 18 10.49 00 24  4.74  40.9  27.2  10.0   n 0  MA   K CSJ b 0
1771 06 29 11 15 1  book9 IMG_7545a.jpg 346.3   3.0 063410 063628 02 18 10.49 01 33  6.71 -20.0 326.3 -14.6   f 0  MA   K CSJ b 0
1771 06 29 11 15 1  book9 IMG_7545a.jpg 346.3   3.0 063410 063628 02 18 10.49 01 47  3.51 -37.2 309.1  19.7   g 1  MA   K CSJ b 0
1771 06 29 11 15 1  book9 IMG_7545a.jpg 346.3   3.0 063410 063628 02 18 10.49 01 48  3.28 -39.3 307.0  22.2   h 0  MA   K CSJ b 0
1771 06 29 11 15 1  book9 IMG_7545a.jpg 346.3   3.0 063410 063628 02 18 10.49 01 49  3.28 -40.5 305.8  22.1   k 0  MA   K CSJ b 0
1771 06 29 11 15 1  book9 IMG_7545a.jpg 346.3   3.0 063410 063628 02 18 10.49 01 51  2.96 -44.7 301.6  25.7   p 0  MA   K CSJ b 0
1771 06 29 11 15 1  book9 IMG_7545a.jpg 346.3   3.0 063410 063628 02 18 10.49 01 54  3.35 -46.0 300.3  20.9   o 0  MA   K CSJ b 0
1771 06 29 11 15 1  book9 IMG_7545a.jpg 346.3   3.0 063410 063628 02 18 10.49 01 55  2.64 -52.6 293.7  29.0   2 1  MA   K CSJ b 0
1771 06 29 11 15 1  book9 IMG_7545a.jpg 346.3   3.0 063410 063628 02 18 10.49 01 57  2.90 -53.2 293.1  25.7   1 1  MA   K CSJ b 0
1771 06 29 11 15 1  book9 IMG_7545a.jpg 346.3   3.0 063410 063628 02 18 10.49 02 07  6.15 -57.7 288.6 -11.2   l 0  MA   K CSJ b 0
1771 06 30 11 18 1  book9 IMG_7546.jpg  333.0   3.1 064058 064315 02 17 10.47 00 12  6.86  59.9  32.9 -14.0   e 0  MA   K CSJ b 0
1771 06 30 11 18 1  book9 IMG_7546.jpg  333.0   3.1 064058 064315 02 17 10.47 00 13  4.64  54.8  27.9  10.7   m 0  MA   K CSJ b 0
1771 06 30 11 18 1  book9 IMG_7546.jpg  333.0   3.1 064058 064315 02 17 10.47 00 15  4.64  52.0  25.0  10.8   n 0  MA   K CSJ b 0
1771 06 30 11 18 1  book9 IMG_7546.jpg  333.0   3.1 064058 064315 02 17 10.47 01 19  6.82  -8.2 324.8 -15.0   f 0  MA   K CSJ b 0
1771 06 30 11 18 1  book9 IMG_7546.jpg  333.0   3.1 064058 064315 02 17 10.47 01 36  3.36 -27.0 306.0  22.5   h 0  MA   K CSJ b 0
1771 06 30 11 18 1  book9 IMG_7546.jpg  333.0   3.1 064058 064315 02 17 10.47 01 36  3.42 -26.8 306.2  21.8   4 1  MA   K CSJ b 0
1771 06 30 11 18 1  book9 IMG_7546.jpg  333.0   3.1 064058 064315 02 17 10.47 01 36  3.75 -25.9 307.1  18.0   g 0  MA   K CSJ b 0
1771 06 30 11 18 1  book9 IMG_7546.jpg  333.0   3.1 064058 064315 02 17 10.47 01 37  3.36 -28.0 305.0  22.4   k 0  MA   K CSJ b 0
1771 06 30 11 18 1  book9 IMG_7546.jpg  333.0   3.1 064058 064315 02 17 10.47 01 37  3.56 -27.4 305.6  20.1   5 1  MA   K CSJ b 0
1771 06 30 11 18 1  book9 IMG_7546.jpg  333.0   3.1 064058 064315 02 17 10.47 01 42  2.52 -37.4 295.6  32.0   3 1  MA   K CSJ b 0
1771 06 30 11 18 1  book9 IMG_7546.jpg  333.0   3.1 064058 064315 02 17 10.47 01 43  2.65 -37.7 295.3  30.3   2 1  MA   K CSJ b 0
1771 06 30 11 18 1  book9 IMG_7546.jpg  333.0   3.1 064058 064315 02 17 10.47 01 43  2.98 -35.9 297.1  26.4   p 0  MA   K CSJ b 0
1771 06 30 11 18 1  book9 IMG_7546.jpg  333.0   3.1 064058 064315 02 17 10.47 01 44  2.85 -37.7 295.3  27.8   1 1  MA   K CSJ b 0
1771 06 30 11 18 1  book9 IMG_7546.jpg  333.0   3.1 064058 064315 02 17 10.47 01 44  3.29 -35.6 297.5  22.7   o 0  MA   K CSJ b 0
1771 06 30 11 18 1  book9 IMG_7546.jpg  333.0   3.1 064058 064315 02 17 10.47 01 58  6.18 -46.4 286.6 -10.4   l 0  MA   K CSJ b 0
1771 06 30 11 18 1  book9 IMG_7546.jpg  333.0   3.1 064058 064315 02 17 10.47 01 58  6.75 -47.6 285.4 -16.9   q 0  MA   K CSJ b 0
1771 07 01 11 16 1  book9 IMG_7547.jpg  319.8   3.2 064226 064444 02 17 10.51 00 05  4.62  69.4  29.2  10.4   m 0  MA   K CSJ b _
1771 07 01 11 16 1  book9 IMG_7547.jpg  319.8   3.2 064226 064444 02 17 10.51 00 07  4.62  65.1  24.9  10.6   n 0  MA   K CSJ b _
1771 07 01 11 16 1  book9 IMG_7547.jpg  319.8   3.2 064226 064444 02 17 10.51 01 03  6.93   5.6 325.4 -15.1   f 0  MA   K CSJ b _
1771 07 01 11 16 1  book9 IMG_7547.jpg  319.8   3.2 064226 064444 02 17 10.51 01 22  3.89 -12.6 307.2  17.7   g 0  MA   K CSJ b _
1771 07 01 11 16 1  book9 IMG_7547.jpg  319.8   3.2 064226 064444 02 17 10.51 01 24  3.61 -14.8 305.0  20.8   k 0  MA   K CSJ b _
1771 07 01 11 16 1  book9 IMG_7547.jpg  319.8   3.2 064226 064444 02 17 10.51 01 27  3.30 -18.3 301.5  24.2   1 1  MA   K CSJ b _
1771 07 01 11 16 1  book9 IMG_7547.jpg  319.8   3.2 064226 064444 02 17 10.51 01 30  2.97 -22.1 297.7  27.9   p 0  MA   K CSJ b _
1771 07 01 11 16 1  book9 IMG_7547.jpg  319.8   3.2 064226 064444 02 17 10.51 01 31  3.42 -21.8 298.0  22.5   o 0  MA   K CSJ b _
1771 07 01 11 16 1  book9 IMG_7547.jpg  319.8   3.2 064226 064444 02 17 10.51 01 45  6.32 -32.2 287.7 -10.3   l 0  MA   K CSJ b _
1771 07 01 11 16 1  book9 IMG_7547.jpg  319.8   3.2 064226 064444 02 17 10.51 01 46  6.93 -34.0 285.9 -17.3   q 0  MA   K CSJ b _
1771 07 01 11 16 1  book9 IMG_7547.jpg  319.8   3.2 064226 064444 02 17 10.51 01 47  6.12 -34.1 285.7  -8.2   r 0  MA   K CSJ b _
1771 07 03 11 16 1  book9 IMG_7548.jpg  293.3   3.4 065022 065240 02 18 10.50 00 34  7.01  32.5 325.8 -15.8   f 0  MA   K CSJ b 0
1771 07 03 11 16 1  book9 IMG_7548.jpg  293.3   3.4 065022 065240 02 18 10.50 00 35  4.55  29.9 323.3  11.4   x 0  MA   K CSJ b 0
1771 07 03 11 16 1  book9 IMG_7548.jpg  293.3   3.4 065022 065240 02 18 10.50 00 52  3.94  14.6 307.9  18.2   g 0  MA   K CSJ b 0
1771 07 03 11 16 1  book9 IMG_7548.jpg  293.3   3.4 065022 065240 02 18 10.50 00 54  3.64  13.0 306.3  21.6   k 0  MA   K CSJ b 0
1771 07 03 11 16 1  book9 IMG_7548.jpg  293.3   3.4 065022 065240 02 18 10.50 01 03  2.96   4.9 298.3  29.4   p 0  MA   K CSJ b 0
1771 07 03 11 16 1  book9 IMG_7548.jpg  293.3   3.4 065022 065240 02 18 10.50 01 03  3.63   4.8 298.2  21.5   o 0  MA   K CSJ b 0
1771 07 03 11 16 1  book9 IMG_7548.jpg  293.3   3.4 065022 065240 02 18 10.50 01 16  6.25  -5.6 287.8  -7.7   r 0  MA   K CSJ b 0
1771 07 03 11 16 1  book9 IMG_7548.jpg  293.3   3.4 065022 065240 02 18 10.50 01 16  6.53  -5.5 287.8 -10.8   l 0  MA   K CSJ b 0
1771 07 03 11 16 1  book9 IMG_7548.jpg  293.3   3.4 065022 065240 02 18 10.50 01 18  6.29  -7.3 286.1  -8.2   s 0  MA   K CSJ b 0
1771 07 03 11 16 1  book9 IMG_7548.jpg  293.3   3.4 065022 065240 02 18 10.50 01 20  7.15  -9.0 284.3 -18.1   q 0  MA   K CSJ b 0
1771 07 03 11 16 1  book9 IMG_7548.jpg  293.3   3.4 065022 065240 02 18 10.50 01 21  7.06  -9.9 283.4 -17.1   t 0  MA   K CSJ b 0
1771 07 03 11 16 1  book9 IMG_7548.jpg  293.3   3.4 065022 065240 02 18 10.50 01 23  7.06 -11.7 281.7 -17.1   u 0  MA   K CSJ b 0
1771 07 03 11 16 1  book9 IMG_7548.jpg  293.3   3.4 065022 065240 02 18 10.50 01 25  7.15 -13.5 279.8 -18.3   v 0  MA   K CSJ b 0
1771 07 08 11 10 1  book9 IMG_7549a.jpg 227.2   4.0 070435 070650 02 15 10.48 00 04  3.42   NaN   NaN   NaN   o 0  MA   K CSJ b 0
1771 07 08 11 10 1  book9 IMG_7549a.jpg 227.2   4.0 070435 070650 02 15 10.48 00 07  6.26  65.3 292.5 -10.3   l 0  MA   K CSJ b 0
1771 07 08 11 10 1  book9 IMG_7549a.jpg 227.2   4.0 070435 070650 02 15 10.48 00 11  2.84  72.4 299.6  27.8   p 0  MA   K CSJ b 0
1771 07 08 11 10 1  book9 IMG_7549a.jpg 227.2   4.0 070435 070650 02 15 10.48 01 29  4.39 -19.0 208.2  13.3   a 0  MA   K CSJ b 0
1771 07 10 11 18 1  book9 IMG_7550.jpg  200.7   4.2 072039 072255 02 16 10.49 01 01  4.30   6.4 207.1  14.3   a 0  MA   K CSJ b 0
1771 07 15 11 01 1  book9 IMG_7551.jpg  134.7   4.6 072257 072513 02 15 10.50 00 19  3.79  50.0 184.7  16.2   b 0  MA   K CSJ b _
1771 07 15 11 01 1  book9 IMG_7551.jpg  134.7   4.6 072257 072513 02 15 10.50 00 22  3.83  46.0 180.7  16.2   c 0  MA   K CSJ b _
1771 07 15 11 01 1  book9 IMG_7551.jpg  134.7   4.6 072257 072513 02 15 10.50 01 39  6.63 -29.3 105.3  -9.3   d 0  MA   K CSJ b _
1771 07 15 11 01 1  book9 IMG_7551.jpg  134.7   4.6 072257 072513 02 15 10.50 01 47  6.44 -37.1  97.5  -7.1   e 0  MA   K CSJ b _
1771 07 15 11 01 1  book9 IMG_7551.jpg  134.7   4.6 072257 072513 02 15 10.50 01 57  4.13 -49.1  85.6  18.3   f 0  MA   K CSJ b _
1771 07 16 11 18 1  book9 IMG_7551a.jpg 121.3   4.7 074335 074550 02 15 10.49 00 14  3.66  58.0 179.3  16.5   c 0  MA   K CSJ b 0
1771 07 16 11 18 1  book9 IMG_7551a.jpg 121.3   4.7 074335 074550 02 15 10.49 01 09  7.88  -3.8 117.5 -25.2   d 0  MA   K CSJ b 0
1771 07 16 11 18 1  book9 IMG_7551a.jpg 121.3   4.7 074335 074550 02 15 10.49 01 12  7.88  -6.6 114.7 -25.0   g 0  MA   K CSJ b 0
1771 07 16 11 18 1  book9 IMG_7551a.jpg 121.3   4.7 074335 074550 02 15 10.49 01 13  7.81  -7.5 113.8 -24.1   e 0  MA   K CSJ b 0
1771 07 16 11 18 1  book9 IMG_7551a.jpg 121.3   4.7 074335 074550 02 15 10.49 01 46  4.14 -35.7  85.6  18.5   f 0  MA   K CSJ b 0
1771 07 17 11 28 1  book9 IMG_7552.jpg  108.0   4.8 075736 075951 02 15 10.47 00 53  7.75  11.1 119.0 -25.1   d 0  MA   K CSJ b 0
1771 07 17 11 28 1  book9 IMG_7552.jpg  108.0   4.8 075736 075951 02 15 10.47 00 57  7.75   7.3 115.2 -24.7   g 0  MA   K CSJ b 0
1771 07 17 11 28 1  book9 IMG_7552.jpg  108.0   4.8 075736 075951 02 15 10.47 00 58  7.61   6.4 114.3 -22.9   e 0  MA   K CSJ b 0
1771 07 17 11 28 1  book9 IMG_7552.jpg  108.0   4.8 075736 075951 02 15 10.47 01 33  4.11 -22.2  85.7  18.7   f 0  MA   K CSJ b 0
1771 07 17 11 28 1  book9 IMG_7552.jpg  108.0   4.8 075736 075951 02 15 10.47 01 49  6.14 -38.9  69.1  -3.2   h 0  MA   K CSJ b 0
1771 07 17 11 28 1  book9 IMG_7552.jpg  108.0   4.8 075736 075951 02 15 10.47 01 52  6.24 -42.4  65.5  -4.3   k 0  MA   K CSJ b 0
1771 07 18 11 04 1  book9 IMG_7552a.jpg  94.9   4.9 073814 074030 02 15 10.47 00 40  7.39  23.4 118.3 -22.1   d 0  MA   K CSJ b _
1771 07 18 11 04 1  book9 IMG_7552a.jpg  94.9   4.9 073814 074030 02 15 10.47 00 45  7.39  18.4 113.4 -21.5   e 0  MA   K CSJ b _
1771 07 18 11 04 1  book9 IMG_7552a.jpg  94.9   4.9 073814 074030 02 15 10.47 01 20  4.08 -10.0  85.0  18.5   f 0  MA   K CSJ b _
1771 07 18 11 04 1  book9 IMG_7552a.jpg  94.9   4.9 073814 074030 02 15 10.47 01 35  6.02 -24.8  70.1  -2.0   h 0  MA   K CSJ b _
1771 07 18 11 04 1  book9 IMG_7552a.jpg  94.9   4.9 073814 074030 02 15 10.47 02 04  5.00 -57.3  37.7   9.6   l 0  MA   K CSJ b _
1771 07 21 11 06 1  book9 IMG_7553.jpg   55.2   5.2 075141 075356 02 15 10.47 00 14  7.14  54.7 109.9 -24.0   e 0  MA   K CSJ b 0
1771 07 21 11 06 1  book9 IMG_7553.jpg   55.2   5.2 075141 075356 02 15 10.47 00 38  3.71  29.5  84.8  18.4   f 0  MA   K CSJ b 0
1771 07 21 11 06 1  book9 IMG_7553.jpg   55.2   5.2 075141 075356 02 15 10.47 00 46  5.61  18.0  73.2  -1.3   h 0  MA   K CSJ b 0
1771 07 21 11 06 1  book9 IMG_7553.jpg   55.2   5.2 075141 075356 02 15 10.47 00 48  5.79  16.0  71.2  -3.0   m 0  MA   K CSJ b 0
1771 07 21 11 06 1  book9 IMG_7553.jpg   55.2   5.2 075141 075356 02 15 10.47 00 54  6.01  10.5  65.8  -4.7   k 0  MA   K CSJ b 0
1771 07 22 10 57 1  book9 IMG_7553a.jpg  42.1   5.2 074614 074829 02 15 10.48 00 27  3.45  42.5  84.6  19.3   f 0  MA   K CSJ b 0
1771 07 22 10 57 1  book9 IMG_7553a.jpg  42.1   5.2 074614 074829 02 15 10.48 00 39  5.71  24.1  66.2  -3.3   k 0  MA   K CSJ b 0
1771 08 08 10 59 1  book9 IMG_7556a.jpg 177.3   6.4 085601 085813 02 12 10.68 00 02  5.35  74.0 251.3 -11.9   a 0  MA   K CSJ b 0
1771 08 08 10 59 1  book9 IMG_7556a.jpg 177.3   6.4 085601 085813 02 12 10.68 00 05  5.47  65.5 242.8 -11.6   b 0  MA   K CSJ b 0
1771 08 08 10 59 1  book9 IMG_7556a.jpg 177.3   6.4 085601 085813 02 12 10.68 01 13  6.47  -8.9 168.4  -4.0   c 0  MA   K CSJ b 0
1771 08 08 10 59 1  book9 IMG_7556a.jpg 177.3   6.4 085601 085813 02 12 10.68 01 16  6.81 -12.4 164.8  -7.1   d 0  MA   K CSJ b 0
1771 08 08 10 59 1  book9 IMG_7556a.jpg 177.3   6.4 085601 085813 02 12 10.68 01 19  6.81 -15.0 162.2  -6.5   e 0  MA   K CSJ b 0
1771 08 09 11 16 1  book9 IMG_7557.jpg  163.9   6.5 091704 091917 02 12 10.68 00 59  6.22   3.6 167.4  -4.2   c 0  MA   K CSJ b _
1771 08 09 11 16 1  book9 IMG_7557.jpg  163.9   6.5 091704 091917 02 12 10.68 01 00  6.54   1.9 165.8  -7.4   d 0  MA   K CSJ b _
1771 08 09 11 16 1  book9 IMG_7557.jpg  163.9   6.5 091704 091917 02 12 10.68 01 04  6.54  -1.5 162.4  -6.5   e 0  MA   K CSJ b _
1771 08 09 11 16 1  book9 IMG_7557.jpg  163.9   6.5 091704 091917 02 12 10.68 02 00  4.28 -56.5 107.3  26.9   f 0  MA   K CSJ b _
1771 08 23 11 21 1  book9 IMG_7559a.jpg 338.8   7.1 101639 101850 02 10 10.71 01 04  4.63   3.5 342.3  14.1   a 0  MA   K CSJ b _
1771 08 23 11 21 1  book9 IMG_7559a.jpg 338.8   7.1 101639 101850 02 10 10.71 01 06  4.33   2.9 341.7  17.8   b 0  MA   K CSJ b _
1771 08 23 11 21 1  book9 IMG_7559a.jpg 338.8   7.1 101639 101850 02 10 10.71 01 46  5.94 -40.1 298.7  11.3   c 0  MA   K CSJ b _
1771 08 23 11 21 1  book9 IMG_7559a.jpg 338.8   7.1 101639 101850 02 10 10.71 01 48  5.94 -42.5 296.3  11.7   d 0  MA   K CSJ b _
1771 08 23 11 21 1  book9 IMG_7559a.jpg 338.8   7.1 101639 101850 02 10 10.71 01 54  5.49 -49.1 289.7  17.5   e 0  MA   K CSJ b _
1771 08 23 11 21 1  book9 IMG_7559a.jpg 338.8   7.1 101639 101850 02 10 10.71 01 56  6.84 -56.5 282.3   3.5   1 1  MA   K CSJ b _
