YYYY MM DD HH MI T    L0    B0   CMD LLL.L BBB.B M Q SS GROUP    MEASURER   MOD_L MOD_B SIGMA DELTA WSA
1861 03 10 12 00 0   -.-   -.-  99.9 214.1  -7.3 O 1  - 47       diercke      -.-   -.-  -.-   -.-   29
1861 03 10 12 00 0   -.-   -.-  99.9 211.8  -7.2 O 1  - 47       diercke      -.-   -.-  -.-   -.-   39
1861 03 26 12 00 0   -.-   -.-  99.9   8.7  -7.0 O 1  - 35       diercke      -.-   -.-  -.-   -.-   64
1861 03 19 12 00 0   -.-   -.-  99.9  88.9   3.9 O 1  - 40       diercke      -.-   -.-  -.-   -.-   72
1861 03 19 12 00 0   -.-   -.-  99.9  87.0   5.1 O 1  - 40       diercke      -.-   -.-  -.-   -.-   71
1861 03 19 12 00 0   -.-   -.-  99.9  90.3   5.2 O 1  - 40       diercke      -.-   -.-  -.-   -.-   85
1861 03 02 12 00 0   -.-   -.-  99.9 318.5   6.9 O 1  - 52       diercke      -.-   -.-  -.-   -.-  649
1861 03 03 12 00 0   -.-   -.-  99.9 306.9   7.0 O 1  - 51       diercke      -.-   -.-  -.-   -.-  632
1861 03 02 12 00 0   -.-   -.-  99.9 312.3   6.2 O 1  - 52       diercke      -.-   -.-  -.-   -.-  131
1861 03 02 12 00 0   -.-   -.-  99.9 314.5   5.7 O 1  - 52       diercke      -.-   -.-  -.-   -.-   49
1861 03 02 12 00 0   -.-   -.-  99.9 328.4   6.2 O 1  - 52       diercke      -.-   -.-  -.-   -.-   44
1861 03 02 12 00 0   -.-   -.-  99.9 323.8   6.0 O 1  - 52       diercke      -.-   -.-  -.-   -.-   38
1861 03 02 12 00 0   -.-   -.-  99.9 322.0   6.9 O 1  - 52       diercke      -.-   -.-  -.-   -.-  129
1861 03 02 12 00 0   -.-   -.-  99.9 326.6   6.5 O 1  - 52       diercke      -.-   -.-  -.-   -.-   27
1861 03 03 12 00 0   -.-   -.-  99.9 305.2   6.8 O 1  - 51       diercke      -.-   -.-  -.-   -.-   36
1861 03 02 12 00 0   -.-   -.-  99.9 324.9   7.2 O 1  - 52       diercke      -.-   -.-  -.-   -.-   27
1861 03 02 12 00 0   -.-   -.-  99.9 328.8   7.8 O 1  - 52       diercke      -.-   -.-  -.-   -.-   37
1861 03 02 12 00 0   -.-   -.-  99.9 312.7   8.3 O 1  - 52       diercke      -.-   -.-  -.-   -.-   52
1861 03 03 12 00 0   -.-   -.-  99.9 301.3   8.4 O 1  - 51       diercke      -.-   -.-  -.-   -.-   37
1861 03 02 12 00 0   -.-   -.-  99.9 315.3   8.4 O 1  - 52       diercke      -.-   -.-  -.-   -.-   49
1861 03 02 12 00 0   -.-   -.-  99.9 327.3   8.4 O 1  - 52       diercke      -.-   -.-  -.-   -.-   34
1861 03 03 12 00 0   -.-   -.-  99.9 298.9   8.8 O 1  - 51       diercke      -.-   -.-  -.-   -.-   40
1861 03 02 12 00 0   -.-   -.-  99.9 325.5   8.8 O 1  - 52       diercke      -.-   -.-  -.-   -.-   37
1861 03 03 12 00 0   -.-   -.-  99.9 296.2  10.4 O 1  - 51       diercke      -.-   -.-  -.-   -.-  124
1861 03 03 12 00 0   -.-   -.-  99.9 294.0  10.5 O 1  - 51       diercke      -.-   -.-  -.-   -.-  140
1861 03 11 12 00 0   -.-   -.-  99.9 202.2  11.1 O 1  - 46       diercke      -.-   -.-  -.-   -.-   33
1861 03 11 12 00 0   -.-   -.-  99.9 209.0  12.5 O 1  - 46       diercke      -.-   -.-  -.-   -.-  132
1861 03 11 12 00 0   -.-   -.-  99.9 205.6  11.6 O 1  - 46       diercke      -.-   -.-  -.-   -.-   33
1861 03 11 12 00 0   -.-   -.-  99.9 199.6  12.3 O 1  - 46       diercke      -.-   -.-  -.-   -.-  101
1861 03 11 12 00 0   -.-   -.-  99.9 206.9  12.8 O 1  - 46       diercke      -.-   -.-  -.-   -.-   35
1861 03 11 12 00 0   -.-   -.-  99.9 203.7  12.8 O 1  - 46       diercke      -.-   -.-  -.-   -.-   39
1861 03 11 12 00 0   -.-   -.-  99.9 201.4  13.6 O 1  - 46       diercke      -.-   -.-  -.-   -.-   38
1861 03 11 12 00 0   -.-   -.-  99.9 205.8  13.9 O 1  - 46       diercke      -.-   -.-  -.-   -.-   44
1861 03 25 12 00 0   -.-   -.-  99.9  20.8  16.0 O 1  - 36       diercke      -.-   -.-  -.-   -.-  626
1861 03 25 12 00 0   -.-   -.-  99.9  17.8  14.9 O 1  - 36       diercke      -.-   -.-  -.-   -.-   38
1861 03 26 12 00 0   -.-   -.-  99.9   4.0  16.6 O 1  - 34       diercke      -.-   -.-  -.-   -.-  504
1861 03 26 12 00 0   -.-   -.-  99.9   1.5  15.4 O 1  - 34       diercke      -.-   -.-  -.-   -.-   41
1861 02 27 12 00 0   -.-   -.-  99.9 351.3  15.4 O 1  - 54       diercke      -.-   -.-  -.-   -.-   37
1861 03 25 12 00 0   -.-   -.-  99.9  15.4  15.6 O 1  - 36       diercke      -.-   -.-  -.-   -.-   38
1861 02 27 12 00 0   -.-   -.-  99.9 354.9  16.0 O 1  - 54       diercke      -.-   -.-  -.-   -.-   40
1861 02 27 12 00 0   -.-   -.-  99.9 353.1  17.0 O 1  - 54       diercke      -.-   -.-  -.-   -.-  148
1861 02 27 12 00 0   -.-   -.-  99.9 358.1  16.5 O 1  - 54       diercke      -.-   -.-  -.-   -.-   97
1861 02 27 12 00 0   -.-   -.-  99.9 350.9  16.8 O 1  - 54       diercke      -.-   -.-  -.-   -.-   97
1861 03 23 12 00 0   -.-   -.-  99.9  43.0  18.2 O 1  - 37       diercke      -.-   -.-  -.-   -.-  376
1861 03 15 12 00 0   -.-   -.-  99.9 143.7  16.8 O 1  - 45       diercke      -.-   -.-  -.-   -.-   26
1861 03 25 12 00 0   -.-   -.-  99.9  16.7  17.1 O 1  - 36       diercke      -.-   -.-  -.-   -.-   35
1861 02 27 12 00 0   -.-   -.-  99.9 355.7  17.4 O 1  - 54       diercke      -.-   -.-  -.-   -.-   64
1861 03 15 12 00 0   -.-   -.-  99.9 142.5  18.8 O 1  - 45       diercke      -.-   -.-  -.-   -.-  378
1861 03 26 12 00 0   -.-   -.-  99.9   0.7  17.9 O 1  - 34       diercke      -.-   -.-  -.-   -.-    4
1861 03 15 12 00 0   -.-   -.-  99.9 144.9  18.3 O 1  - 45       diercke      -.-   -.-  -.-   -.-   20
1861 02 27 12 00 0   -.-   -.-  99.9 358.3  18.7 O 1  - 54       diercke      -.-   -.-  -.-   -.-   59
1861 02 27 12 00 0   -.-   -.-  99.9 351.0  18.5 O 1  - 54       diercke      -.-   -.-  -.-   -.-   10
1861 03 26 12 00 0   -.-   -.-  99.9   1.8  28.3 O 1  - 33       diercke      -.-   -.-  -.-   -.-   97
1861 03 31 12 00 0   -.-   -.-  99.9 291.5 -24.0 O 1  - 65       diercke      -.-   -.-  -.-   -.-   33
1861 03 31 12 00 0   -.-   -.-  99.9 291.0 -22.5 O 1  - 65       diercke      -.-   -.-  -.-   -.-  113
1861 04 03 12 00 0   -.-   -.-  99.9 256.8 -20.2 O 1  - 64       diercke      -.-   -.-  -.-   -.-  722
1861 03 31 12 00 0   -.-   -.-  99.9 292.3 -21.3 O 1  - 65       diercke      -.-   -.-  -.-   -.-   43
1861 03 31 12 00 0   -.-   -.-  99.9 293.5 -17.3 O 1  - 65       diercke      -.-   -.-  -.-   -.-  867
1861 04 21 12 00 0   -.-   -.-  99.9  17.7 -18.4 O 1  - 57       diercke      -.-   -.-  -.-   -.-   40
1861 04 21 12 00 0   -.-   -.-  99.9  16.6 -17.4 O 1  - 57       diercke      -.-   -.-  -.-   -.-   49
1861 04 21 12 00 0   -.-   -.-  99.9  18.5 -17.0 O 1  - 57       diercke      -.-   -.-  -.-   -.-   44
1861 03 31 12 00 0   -.-   -.-  99.9 289.7 -15.4 O 1  - 65       diercke      -.-   -.-  -.-   -.-  475
1861 04 11 12 00 0   -.-   -.-  99.9 150.3 -15.5 O 1  - 59       diercke      -.-   -.-  -.-   -.-  552
1861 04 04 12 00 0   -.-   -.-  99.9 251.7 -16.4 O 1  - 63       diercke      -.-   -.-  -.-   -.-   33
1861 04 04 12 00 0   -.-   -.-  99.9 249.5 -16.3 O 1  - 63       diercke      -.-   -.-  -.-   -.-    5
1861 04 06 12 00 0   -.-   -.-  99.9 216.7 -16.2 O 1  - 62       diercke      -.-   -.-  -.-   -.-   32
1861 04 04 12 00 0   -.-   -.-  99.9 248.1 -16.0 O 1  - 63       diercke      -.-   -.-  -.-   -.-   30
1861 04 04 12 00 0   -.-   -.-  99.9 241.5 -16.0 O 1  - 63       diercke      -.-   -.-  -.-   -.-   41
1861 04 04 12 00 0   -.-   -.-  99.9 239.4 -15.9 O 1  - 63       diercke      -.-   -.-  -.-   -.-   62
1861 04 06 12 00 0   -.-   -.-  99.9 220.7 -16.1 O 1  - 62       diercke      -.-   -.-  -.-   -.-   53
1861 04 06 12 00 0   -.-   -.-  99.9 218.0 -15.2 O 1  - 62       diercke      -.-   -.-  -.-   -.-  119
1861 03 31 12 00 0   -.-   -.-  99.9 302.0 -15.3 O 1  - 65       diercke      -.-   -.-  -.-   -.-   95
1861 03 31 12 00 0   -.-   -.-  99.9 286.4 -15.8 O 1  - 65       diercke      -.-   -.-  -.-   -.-   28
1861 03 31 12 00 0   -.-   -.-  99.9 284.7 -15.8 O 1  - 65       diercke      -.-   -.-  -.-   -.-   23
1861 04 06 12 00 0   -.-   -.-  99.9 222.5 -15.7 O 1  - 62       diercke      -.-   -.-  -.-   -.-   29
1861 03 31 12 00 0   -.-   -.-  99.9 297.6 -15.7 O 1  - 65       diercke      -.-   -.-  -.-   -.-   14
1861 04 04 12 00 0   -.-   -.-  99.9 250.7 -14.6 O 1  - 63       diercke      -.-   -.-  -.-   -.-   40
1861 03 31 12 00 0   -.-   -.-  99.9 296.8 -14.0 O 1  - 65       diercke      -.-   -.-  -.-   -.-  214
1861 04 11 12 00 0   -.-   -.-  99.9 147.9 -14.5 O 1  - 59       diercke      -.-   -.-  -.-   -.-   38
1861 04 04 12 00 0   -.-   -.-  99.9 248.4 -14.2 O 1  - 63       diercke      -.-   -.-  -.-   -.-   40
1861 03 31 12 00 0   -.-   -.-  99.9 285.0 -14.3 O 1  - 65       diercke      -.-   -.-  -.-   -.-   13
1861 04 06 12 00 0   -.-   -.-  99.9 221.4 -14.2 O 1  - 62       diercke      -.-   -.-  -.-   -.-   28
1861 03 31 12 00 0   -.-   -.-  99.9 287.2 -13.9 O 1  - 65       diercke      -.-   -.-  -.-   -.-   26
1861 03 31 12 00 0   -.-   -.-  99.9 303.7 -13.9 O 1  - 65       diercke      -.-   -.-  -.-   -.-   36
1861 03 31 12 00 0   -.-   -.-  99.9 301.2 -13.6 O 1  - 65       diercke      -.-   -.-  -.-   -.-   15
1861 03 31 12 00 0   -.-   -.-  99.9 286.0 -13.2 O 1  - 65       diercke      -.-   -.-  -.-   -.-   26
1861 03 31 12 00 0   -.-   -.-  99.9 305.2 -12.5 O 1  - 65       diercke      -.-   -.-  -.-   -.-   20
1861 03 30 12 00 0   -.-   -.-  99.9 312.8 -11.7 O 1  - 66       diercke      -.-   -.-  -.-   -.-   22
1861 03 30 12 00 0   -.-   -.-  99.9 311.7 -10.9 O 1  - 66       diercke      -.-   -.-  -.-   -.-   16
1861 03 30 12 00 0   -.-   -.-  99.9 314.9 -10.3 O 1  - 66       diercke      -.-   -.-  -.-   -.-  101
1861 04 06 12 00 0   -.-   -.-  99.9 227.2  -5.4 O 1  - 61       diercke      -.-   -.-  -.-   -.-  569
1861 04 06 12 00 0   -.-   -.-  99.9 217.2  -6.7 O 1  - 61       diercke      -.-   -.-  -.-   -.-   35
1861 04 06 12 00 0   -.-   -.-  99.9 222.2  -6.4 O 1  - 61       diercke      -.-   -.-  -.-   -.-   29
1861 04 06 12 00 0   -.-   -.-  99.9 220.4  -6.2 O 1  - 61       diercke      -.-   -.-  -.-   -.-   38
1861 03 29 12 00 0   -.-   -.-  99.9 317.9  -5.1 O 1  - 67       diercke      -.-   -.-  -.-   -.-   20
1861 04 06 12 00 0   -.-   -.-  99.9 223.4  -5.0 O 1  - 61       diercke      -.-   -.-  -.-   -.-   28
1861 03 29 12 00 0   -.-   -.-  99.9 315.6  -4.9 O 1  - 67       diercke      -.-   -.-  -.-   -.-   28
1861 04 06 12 00 0   -.-   -.-  99.9 221.7  -4.7 O 1  - 61       diercke      -.-   -.-  -.-   -.-   51
1861 04 06 12 00 0   -.-   -.-  99.9 218.9  -4.2 O 1  - 61       diercke      -.-   -.-  -.-   -.-   36
1861 03 29 12 00 0   -.-   -.-  99.9 318.6  -3.4 O 1  - 67       diercke      -.-   -.-  -.-   -.-   34
1861 03 29 12 00 0   -.-   -.-  99.9 316.9  -3.4 O 1  - 67       diercke      -.-   -.-  -.-   -.-   29
1861 03 28 12 00 0   -.-   -.-  99.9 343.5   4.2 O 1  - 70       diercke      -.-   -.-  -.-   -.-   43
1861 03 28 12 00 0   -.-   -.-  99.9 337.4   4.5 O 1  - 70       diercke      -.-   -.-  -.-   -.-   31
1861 03 28 12 00 0   -.-   -.-  99.9 335.9   5.1 O 1  - 70       diercke      -.-   -.-  -.-   -.-   24
1861 03 28 12 00 0   -.-   -.-  99.9 341.3   5.6 O 1  - 70       diercke      -.-   -.-  -.-   -.-   28
1861 03 28 12 00 0   -.-   -.-  99.9 345.0   6.1 O 1  - 70       diercke      -.-   -.-  -.-   -.-   43
1861 03 28 12 00 0   -.-   -.-  99.9 336.5   7.0 O 1  - 70       diercke      -.-   -.-  -.-   -.-   27
1861 03 31 12 00 0   -.-   -.-  99.9 296.5   9.5 O 1  - 68       diercke      -.-   -.-  -.-   -.-  689
1861 03 28 12 00 0   -.-   -.-  99.9 341.8   7.7 O 1  - 70       diercke      -.-   -.-  -.-   -.-   21
1861 03 30 12 00 0   -.-   -.-  99.9 315.0   9.0 O 1  - 69       diercke      -.-   -.-  -.-   -.-   65
1861 04 21 12 00 0   -.-   -.-  99.9  17.5  14.0 O 1  - 56       diercke      -.-   -.-  -.-   -.-  777
1861 04 14 12 00 0   -.-   -.-  99.9 110.9  14.0 O 1  - 58       diercke      -.-   -.-  -.-   -.-  398
1861 04 07 12 00 0   -.-   -.-  99.9 203.9  15.8 O 1  - 60       diercke      -.-   -.-  -.-   -.-  497
1861 04 22 12 00 0   -.-   -.-  99.9   4.1  14.7 O 1  - 55       diercke      -.-   -.-  -.-   -.-  116
1861 04 22 12 00 0   -.-   -.-  99.9   6.4  14.9 O 1  - 55       diercke      -.-   -.-  -.-   -.-   13
1861 04 22 12 00 0   -.-   -.-  99.9  10.3  17.5 O 1  - 55       diercke      -.-   -.-  -.-   -.-  893
1861 04 22 12 00 0   -.-   -.-  99.9   7.4  15.6 O 1  - 55       diercke      -.-   -.-  -.-   -.-   31
1861 04 22 12 00 0   -.-   -.-  99.9   5.6  15.5 O 1  - 55       diercke      -.-   -.-  -.-   -.-   15
1861 04 22 12 00 0   -.-   -.-  99.9   5.2  16.6 O 1  - 55       diercke      -.-   -.-  -.-   -.-   33
1861 04 22 12 00 0   -.-   -.-  99.9   6.6  17.8 O 1  - 55       diercke      -.-   -.-  -.-   -.-   33
1861 03 28 12 00 0   -.-   -.-  99.9 331.6  23.5 O 1  - 71       diercke      -.-   -.-  -.-   -.-   26
1861 03 28 12 00 0   -.-   -.-  99.9 327.4  23.9 O 1  - 71       diercke      -.-   -.-  -.-   -.-   38
1861 03 28 12 00 0   -.-   -.-  99.9 329.9  24.0 O 1  - 71       diercke      -.-   -.-  -.-   -.-   19
1861 03 28 12 00 0   -.-   -.-  99.9 332.6  24.8 O 1  - 71       diercke      -.-   -.-  -.-   -.-   35
1861 03 28 12 00 0   -.-   -.-  99.9 325.3  24.7 O 1  - 71       diercke      -.-   -.-  -.-   -.-   23
1861 03 28 12 00 0   -.-   -.-  99.9 331.1  25.3 O 1  - 71       diercke      -.-   -.-  -.-   -.-   23
1861 03 28 12 00 0   -.-   -.-  99.9 326.8  26.0 O 1  - 71       diercke      -.-   -.-  -.-   -.-   28
1861 05 02 12 00 0   -.-   -.-  99.9 224.9 -34.9 O 1  - 77       diercke      -.-   -.-  -.-   -.- 1299
1861 05 02 12 00 0   -.-   -.-  99.9 227.9 -33.9 O 1  - 77       diercke      -.-   -.-  -.-   -.-   10
1861 05 02 12 00 0   -.-   -.-  99.9 222.0 -33.8 O 1  - 77       diercke      -.-   -.-  -.-   -.-   13
1861 05 02 12 00 0   -.-   -.-  99.9 223.4 -33.5 O 1  - 77       diercke      -.-   -.-  -.-   -.-    7
1861 05 02 12 00 0   -.-   -.-  99.9 237.3 -33.0 O 1  - 77       diercke      -.-   -.-  -.-   -.-   51
1861 05 02 12 00 0   -.-   -.-  99.9 228.3 -32.9 O 1  - 77       diercke      -.-   -.-  -.-   -.-   51
1861 05 02 12 00 0   -.-   -.-  99.9 234.3 -33.0 O 1  - 77       diercke      -.-   -.-  -.-   -.-   44
1861 05 02 12 00 0   -.-   -.-  99.9 222.6 -32.6 O 1  - 77       diercke      -.-   -.-  -.-   -.-   45
1861 05 02 12 00 0   -.-   -.-  99.9 239.9 -31.4 O 1  - 77       diercke      -.-   -.-  -.-   -.-  339
1861 05 02 12 00 0   -.-   -.-  99.9 224.0 -31.8 O 1  - 77       diercke      -.-   -.-  -.-   -.-   73
1861 05 02 12 00 0   -.-   -.-  99.9 235.5 -31.5 O 1  - 77       diercke      -.-   -.-  -.-   -.-   53
1861 05 02 12 00 0   -.-   -.-  99.9 231.7 -31.5 O 1  - 77       diercke      -.-   -.-  -.-   -.-   48
1861 05 02 12 00 0   -.-   -.-  99.9 233.4 -30.0 O 1  - 77       diercke      -.-   -.-  -.-   -.-   76
1861 05 02 12 00 0   -.-   -.-  99.9 228.8 -30.3 O 1  - 77       diercke      -.-   -.-  -.-   -.-   24
1861 05 02 12 00 0   -.-   -.-  99.9 236.8 -29.9 O 1  - 77       diercke      -.-   -.-  -.-   -.-   49
1861 05 02 12 00 0   -.-   -.-  99.9 224.1 -29.1 O 1  - 77       diercke      -.-   -.-  -.-   -.-   10
1861 05 02 12 00 0   -.-   -.-  99.9 225.2 -28.6 O 1  - 77       diercke      -.-   -.-  -.-   -.-   54
1861 05 02 12 00 0   -.-   -.-  99.9 223.7 -27.6 O 1  - 77       diercke      -.-   -.-  -.-   -.-   47
1861 05 10 12 00 0   -.-   -.-  99.9 122.1 -25.1 O 1  - 73       diercke      -.-   -.-  -.-   -.-   35
1861 05 02 12 00 0   -.-   -.-  99.9 236.1 -23.1 O 1  - 75       diercke      -.-   -.-  -.-   -.-  428
1861 05 10 12 00 0   -.-   -.-  99.9 121.1 -23.5 O 1  - 73       diercke      -.-   -.-  -.-   -.-   34
1861 05 10 12 00 0   -.-   -.-  99.9 124.7 -14.6 O 1  - 74       diercke      -.-   -.-  -.-   -.-   47
1861 05 10 12 00 0   -.-   -.-  99.9 122.8 -13.1 O 1  - 74       diercke      -.-   -.-  -.-   -.-   23
1861 05 10 12 00 0   -.-   -.-  99.9 124.8 -11.4 O 1  - 74       diercke      -.-   -.-  -.-   -.-  310
1861 05 10 12 00 0   -.-   -.-  99.9 130.0 -12.6 O 1  - 74       diercke      -.-   -.-  -.-   -.-   51
1861 05 10 12 00 0   -.-   -.-  99.9 120.9 -12.7 O 1  - 74       diercke      -.-   -.-  -.-   -.-   26
1861 05 10 12 00 0   -.-   -.-  99.9 127.8 -12.2 O 1  - 74       diercke      -.-   -.-  -.-   -.-   48
1861 05 10 12 00 0   -.-   -.-  99.9 122.8 -11.5 O 1  - 74       diercke      -.-   -.-  -.-   -.-   29
1861 05 02 12 00 0   -.-   -.-  99.9 232.6  -4.5 O 1  - 76       diercke      -.-   -.-  -.-   -.-  568
1861 04 26 12 00 0   -.-   -.-  99.9 310.3  10.4 O 1  - 81       diercke      -.-   -.-  -.-   -.-  205
1861 04 26 12 00 0   -.-   -.-  99.9 308.2   9.6 O 1  - 81       diercke      -.-   -.-  -.-   -.-   58
1861 05 01 12 00 0   -.-   -.-  99.9 243.5  10.9 O 1  - 78       diercke      -.-   -.-  -.-   -.-   20
1861 04 30 12 00 0   -.-   -.-  99.9 260.3  12.7 O 1  - 79       diercke      -.-   -.-  -.-   -.-  416
1861 05 01 12 00 0   -.-   -.-  99.9 245.5  11.6 O 1  - 78       diercke      -.-   -.-  -.-   -.-   37
1861 05 01 12 00 0   -.-   -.-  99.9 248.2  13.1 O 1  - 78       diercke      -.-   -.-  -.-   -.-  453
1861 05 19 12 00 0   -.-   -.-  99.9  10.6  15.1 O 1  - 72       diercke      -.-   -.-  -.-   -.- 1305
1861 05 01 12 00 0   -.-   -.-  99.9 244.4  12.7 O 1  - 78       diercke      -.-   -.-  -.-   -.-   34
1861 04 22 12 00 0   -.-   -.-  99.9 358.6  15.9 O 1  - 83       diercke      -.-   -.-  -.-   -.-   66
1861 04 26 12 00 0   -.-   -.-  99.9 319.7  17.1 O 1  - 82       diercke      -.-   -.-  -.-   -.-  553
1861 04 26 12 00 0   -.-   -.-  99.9 316.0  17.1 O 1  - 82       diercke      -.-   -.-  -.-   -.-   49
1861 04 28 12 00 0   -.-   -.-  99.9 275.7  17.9 O 1  - 80       diercke      -.-   -.-  -.-   -.-   74
1861 04 28 12 00 0   -.-   -.-  99.9 283.3  18.3 O 1  - 80       diercke      -.-   -.-  -.-   -.-   44
1861 04 26 12 00 0   -.-   -.-  99.9 316.3  18.9 O 1  - 82       diercke      -.-   -.-  -.-   -.-   49
1861 04 26 12 00 0   -.-   -.-  99.9 313.4  19.4 O 1  - 82       diercke      -.-   -.-  -.-   -.-   46
1861 04 26 12 00 0   -.-   -.-  99.9 308.1  21.7 O 1  - 82       diercke      -.-   -.-  -.-   -.-  574
1861 04 28 12 00 0   -.-   -.-  99.9 281.1  22.4 O 1  - 80       diercke      -.-   -.-  -.-   -.-   64
1861 04 28 12 00 0   -.-   -.-  99.9 285.7  22.6 O 1  - 80       diercke      -.-   -.-  -.-   -.-   42
1861 04 28 12 00 0   -.-   -.-  99.9 275.8  22.7 O 1  - 80       diercke      -.-   -.-  -.-   -.-   49
1861 05 30 12 00 0   -.-   -.-  99.9 224.9 -34.0 O 1  - 91       diercke      -.-   -.-  -.-   -.-   40
1861 05 30 12 00 0   -.-   -.-  99.9 222.0 -33.7 O 1  - 91       diercke      -.-   -.-  -.-   -.-   32
1861 05 30 12 00 0   -.-   -.-  99.9 220.6 -32.7 O 1  - 91       diercke      -.-   -.-  -.-   -.-   32
1861 05 30 12 00 0   -.-   -.-  99.9 225.2 -31.9 O 1  - 91       diercke      -.-   -.-  -.-   -.-   41
1861 05 30 12 00 0   -.-   -.-  99.9 221.9 -31.4 O 1  - 91       diercke      -.-   -.-  -.-   -.-   35
1861 06 06 12 00 0   -.-   -.-  99.9 121.0 -31.6 O 1  - 85       diercke      -.-   -.-  -.-   -.-    6
1861 06 06 12 00 0   -.-   -.-  99.9 119.9 -29.9 O 1  - 85       diercke      -.-   -.-  -.-   -.-  419
1861 06 03 12 00 0   -.-   -.-  99.9 167.5 -23.0 O 1  - 87       diercke      -.-   -.-  -.-   -.-   99
1861 06 03 12 00 0   -.-   -.-  99.9 169.8 -19.7 O 1  - 87       diercke      -.-   -.-  -.-   -.-   46
1861 05 26 12 00 0   -.-   -.-  99.9 276.3 -17.8 O 1  - 93       diercke      -.-   -.-  -.-   -.-  495
1861 06 03 12 00 0   -.-   -.-  99.9 174.8 -18.2 O 1  - 87       diercke      -.-   -.-  -.-   -.-  430
1861 06 03 12 00 0   -.-   -.-  99.9 171.3 -19.5 O 1  - 87       diercke      -.-   -.-  -.-   -.-   73
1861 05 26 12 00 0   -.-   -.-  99.9 264.4 -18.0 O 1  - 93       diercke      -.-   -.-  -.-   -.-  719
1861 06 03 12 00 0   -.-   -.-  99.9 167.6 -18.6 O 1  - 87       diercke      -.-   -.-  -.-   -.-   37
1861 05 26 12 00 0   -.-   -.-  99.9 273.1 -18.4 O 1  - 93       diercke      -.-   -.-  -.-   -.-   28
1861 05 26 12 00 0   -.-   -.-  99.9 268.0 -18.2 O 1  - 93       diercke      -.-   -.-  -.-   -.-   20
1861 06 03 12 00 0   -.-   -.-  99.9 169.7 -17.9 O 1  - 87       diercke      -.-   -.-  -.-   -.-   41
1861 06 06 12 00 0   -.-   -.-  99.9 120.2 -16.3 O 1  - 86       diercke      -.-   -.-  -.-   -.-  481
1861 05 26 12 00 0   -.-   -.-  99.9 272.4 -17.1 O 1  - 93       diercke      -.-   -.-  -.-   -.-   18
1861 06 06 12 00 0   -.-   -.-  99.9 122.0 -17.2 O 1  - 86       diercke      -.-   -.-  -.-   -.-    8
1861 06 06 12 00 0   -.-   -.-  99.9 123.8 -15.6 O 1  - 86       diercke      -.-   -.-  -.-   -.-   97
1861 06 06 12 00 0   -.-   -.-  99.9 121.2 -13.4 O 1  - 86       diercke      -.-   -.-  -.-   -.-   36
1861 06 06 12 00 0   -.-   -.-  99.9 119.0 -13.4 O 1  - 86       diercke      -.-   -.-  -.-   -.-   32
1861 06 06 12 00 0   -.-   -.-  99.9 119.9 -13.3 O 1  - 86       diercke      -.-   -.-  -.-   -.-   10
1861 06 04 12 00 0   -.-   -.-  99.9 161.1  -6.8 O 1  - 88       diercke      -.-   -.-  -.-   -.-  696
1861 06 04 12 00 0   -.-   -.-  99.9 157.3  -7.6 O 1  - 88       diercke      -.-   -.-  -.-   -.-   25
1861 06 04 12 00 0   -.-   -.-  99.9 156.0  -6.6 O 1  - 88       diercke      -.-   -.-  -.-   -.-   30
1861 06 04 12 00 0   -.-   -.-  99.9 157.7  -6.0 O 1  - 88       diercke      -.-   -.-  -.-   -.-   23
1861 05 29 12 00 0   -.-   -.-  99.9 234.1  -4.4 O 1  - 92       diercke      -.-   -.-  -.-   -.-  312
1861 06 04 12 00 0   -.-   -.-  99.9 146.2   8.4 O 1  - 90       diercke      -.-   -.-  -.-   -.-   25
1861 06 04 12 00 0   -.-   -.-  99.9 149.5  10.3 O 1  - 90       diercke      -.-   -.-  -.-   -.-   14
1861 05 25 12 00 0   -.-   -.-  99.9 277.2  12.1 O 1  - 94       diercke      -.-   -.-  -.-   -.-  705
1861 05 25 12 00 0   -.-   -.-  99.9 287.6  12.7 O 1  - 94       diercke      -.-   -.-  -.-   -.-  684
1861 05 25 12 00 0   -.-   -.-  99.9 284.2  10.5 O 1  - 94       diercke      -.-   -.-  -.-   -.-    8
1861 05 25 12 00 0   -.-   -.-  99.9 279.9  10.5 O 1  - 94       diercke      -.-   -.-  -.-   -.-    7
1861 05 25 12 00 0   -.-   -.-  99.9 282.3  11.1 O 1  - 94       diercke      -.-   -.-  -.-   -.-   28
1861 06 04 12 00 0   -.-   -.-  99.9 143.9  11.4 O 1  - 90       diercke      -.-   -.-  -.-   -.-   26
1861 06 04 12 00 0   -.-   -.-  99.9 141.1  11.6 O 1  - 90       diercke      -.-   -.-  -.-   -.-   20
1861 05 25 12 00 0   -.-   -.-  99.9 284.6  11.9 O 1  - 94       diercke      -.-   -.-  -.-   -.-   40
1861 05 25 12 00 0   -.-   -.-  99.9 280.4  12.0 O 1  - 94       diercke      -.-   -.-  -.-   -.-   42
1861 05 25 12 00 0   -.-   -.-  99.9 281.8  12.2 O 1  - 94       diercke      -.-   -.-  -.-   -.-   32
